transcript_id	sample_id	count	exclusion_reason
PATH_GWHAOTU00000074	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000075	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000076	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000077	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000078	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000079	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000080	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000081	RNA-Seq_FZX_Le_C1	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr1	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr2	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr3	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr4	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr5	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr6	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr7	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr8	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr9	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr10	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr11	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr12	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr13	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr14	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr15	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000001	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000002	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000003	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000004	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000005	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000006	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000007	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000008	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000009	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000010	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000011	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000012	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000013	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000014	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000015	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000016	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000017	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000018	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000019	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000020	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000021	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000022	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000023	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000024	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000025	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000026	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000027	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000028	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000029	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000030	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000031	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000032	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000033	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000034	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000035	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000036	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000037	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000038	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000039	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000040	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000041	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000042	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000043	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000044	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000045	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000046	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000047	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000048	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000049	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000050	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000051	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000052	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000053	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000054	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000055	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000056	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000057	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000058	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000059	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000060	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000061	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000062	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000063	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000064	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000065	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000066	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000067	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000068	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000069	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000070	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000071	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000072	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000073	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000074	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000075	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000076	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000077	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000078	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000079	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000080	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000081	RNA-Seq_FZX_Le_C2	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr1	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr2	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr3	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr4	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr5	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr6	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr7	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr8	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr9	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr10	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr11	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr12	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr13	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr14	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
HOST_Chr15	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000001	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000002	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000003	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000004	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000005	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000006	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000007	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000008	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000009	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000010	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000011	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000012	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000013	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000014	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000015	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000016	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000017	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000018	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000019	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000020	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000021	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000022	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000023	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000024	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000025	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000026	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000027	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000028	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000029	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000030	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000031	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000032	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000033	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000034	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000035	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000036	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000037	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000038	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000039	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000040	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000041	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
PATH_GWHAOTU00000042	RNA-Seq_FZX_Le_C3	0	gentrome_target_absent_from_frozen_tx2gene
